time,probability
3.093333,0.000000
3.114667,0.000000
3.136000,0.000000
3.157333,0.000000
3.178667,0.000000
3.200000,0.000000
3.221333,0.000000
3.242667,0.341108
3.264000,0.019841
3.285333,0.000000
3.306667,0.000000
3.328000,0.000000
3.349333,0.000000
3.370667,0.000000
3.392000,0.000000
3.413333,0.000000
3.434667,0.000000
3.456000,0.000000
3.477333,0.000034
3.498667,0.965069
3.520000,0.000335
3.541333,0.000000
3.562667,0.000000
3.584000,0.000000
3.605333,0.000000
3.626667,0.000000
3.648000,0.000000
3.669333,0.000000
3.690667,0.000000
3.712000,0.000000
3.733333,0.003866
3.754667,0.646905
3.776000,0.000000
3.797333,0.000000
3.818667,0.000000
3.840000,0.000000
3.861333,0.000000
3.882667,0.000000
3.904000,0.000000
3.925333,0.000000
3.946667,0.000000
3.968000,0.000000
3.989333,0.102740
4.010667,0.102740
4.032000,0.000000
4.053333,0.000000
4.074667,0.000000
4.096000,0.000000
4.117333,0.000000
4.138667,0.000000
4.160000,0.000000
4.181333,0.000000
4.202667,0.000000
4.224000,0.000001
4.245333,0.646905
4.266667,0.003866
4.288000,0.000000
4.309333,0.000000
4.330667,0.000000
4.352000,0.000000
4.373333,0.000000
4.394667,0.000000
4.416000,0.000000
4.437333,0.000000
4.458667,0.000000
4.480000,0.000335
4.501333,0.965069
4.522667,0.000000
4.544000,0.000000
4.565333,0.000000
4.586667,0.000000
4.608000,0.000000
4.629333,0.000000
4.650667,0.000000
4.672000,0.000000
4.693333,0.000000
4.714667,0.000000
4.736000,0.019841
4.757333,0.341108
4.778667,0.000000
4.800000,0.000000
4.821333,0.000000
4.842667,0.000000
4.864000,0.000000
4.885333,0.000000
4.906667,0.000000
4.928000,0.000000
4.949333,0.000000
4.970667,0.000000
4.992000,0.278037
5.013333,0.028566
5.034667,0.000000
5.056000,0.000000
